Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,161.309998,163.309998,161.000000,162.059998,140.094986,5525500
2015-01-05,161.270004,161.270004,159.190002,159.509995,137.890594,4880400
2015-01-06,159.669998,159.960007,155.169998,156.070007,134.916855,6146700
2015-01-07,157.199997,157.199997,154.029999,155.050003,134.035095,4701800
2015-01-08,156.240005,159.039993,155.550003,158.419998,136.948334,4236800
2015-01-09,158.419998,160.339996,157.250000,159.110001,137.544815,4484800
2015-01-12,159.000000,159.250000,155.759995,156.440002,135.236679,4182800
2015-01-13,157.259995,159.970001,155.679993,156.809998,135.556564,4377500
2015-01-14,154.860001,156.490005,153.740005,155.800003,134.683456,4690300
2015-01-15,156.690002,156.970001,154.160004,154.570007,133.620132,4248400
2015-01-16,153.820007,157.630005,153.820007,157.139999,135.841827,5756000
2015-01-20,156.699997,157.330002,154.029999,156.949997,135.677567,8017800
2015-01-21,153.029999,154.500000,151.070007,152.089996,131.476273,11897100
2015-01-22,151.940002,155.720001,151.759995,155.389999,134.329025,6120100
2015-01-23,155.029999,157.600006,154.889999,155.869995,134.743942,4812200
2015-01-26,158.259995,159.460007,155.770004,156.360001,135.167526,7888100
2015-01-27,154.940002,155.089996,152.589996,153.669998,132.842102,5659600
2015-01-28,154.000000,154.529999,151.550003,151.550003,131.009460,4495900
2015-01-29,151.380005,155.580002,149.520004,155.479996,134.406784,8320800
2015-01-30,153.910004,155.240005,153.039993,153.309998,132.530914,6563600
2015-02-02,154.000000,154.660004,151.509995,154.660004,133.697937,4712200
2015-02-03,154.750000,158.600006,154.750000,158.470001,136.991562,5536300
2015-02-04,157.210007,158.710007,156.699997,156.960007,135.686218,3678500
2015-02-05,157.289993,158.589996,157.149994,157.910004,136.507431,5253600
2015-02-06,157.339996,158.080002,156.229996,156.720001,136.429108,3225000
2015-02-09,156.000000,157.500000,155.399994,155.750000,135.584717,3057700
2015-02-10,156.740005,158.559998,155.080002,158.559998,138.030853,4440600
2015-02-11,157.759995,159.089996,157.169998,158.199997,137.717484,3626700
2015-02-12,158.720001,159.500000,158.089996,158.520004,137.996078,3333100
2015-02-13,158.779999,160.800003,158.639999,160.399994,139.632614,3706900
2015-02-17,159.750000,161.410004,159.729996,160.960007,140.120132,2894500
2015-02-18,161.860001,162.470001,160.639999,162.190002,141.190872,4353700
2015-02-19,162.050003,164.490005,161.440002,163.889999,142.670792,3504400
2015-02-20,163.639999,164.339996,162.089996,163.649994,142.461838,3353000
2015-02-23,164.229996,164.399994,162.500000,162.910004,141.817673,2714400
2015-02-24,162.490005,164.990005,161.509995,164.830002,143.489090,4047200
2015-02-25,164.940002,164.960007,162.580002,162.809998,141.730621,4004600
2015-02-26,163.740005,164.139999,159.770004,160.869995,140.041779,7110800
2015-02-27,160.869995,162.289993,160.160004,161.940002,140.973282,4410000
2015-03-02,161.940002,161.940002,159.809998,160.479996,139.702271,5917900
2015-03-03,160.270004,161.750000,160.000000,161.029999,140.181061,3234400
2015-03-04,160.539993,160.559998,158.720001,159.419998,138.779510,3630500
2015-03-05,159.860001,161.500000,159.699997,161.179993,140.311646,3791700
2015-03-06,160.190002,161.440002,158.059998,158.500000,137.978653,4540200
2015-03-09,158.199997,161.149994,158.199997,160.770004,139.954773,5193900
2015-03-10,159.600006,160.229996,157.809998,157.809998,137.377991,4593300
2015-03-11,158.570007,159.139999,155.940002,156.800003,136.498764,5709900
2015-03-12,156.270004,158.720001,156.270004,157.979996,137.525970,4567300
2015-03-13,157.460007,157.520004,153.399994,154.279999,134.305054,6064100
2015-03-16,155.050003,157.089996,154.800003,157.080002,136.742523,3749600
2015-03-17,156.199997,157.289993,155.369995,156.960007,136.638016,3311700
2015-03-18,156.850006,160.699997,155.800003,159.809998,139.119034,5729500
2015-03-19,159.699997,160.919998,158.809998,159.809998,139.119034,3878600
2015-03-20,160.949997,163.000000,160.350006,162.880005,141.791565,9006400
2015-03-23,162.770004,165.350006,162.729996,164.630005,143.314972,5924100
2015-03-24,164.789993,164.889999,162.899994,163.000000,141.896011,4346100
2015-03-25,163.080002,163.080002,159.199997,159.199997,138.587997,5428900
2015-03-26,159.270004,161.250000,158.910004,160.589996,139.798035,4396000
2015-03-27,160.789993,160.899994,159.229996,160.399994,139.632614,3439800
2015-03-30,161.309998,163.600006,161.250000,162.669998,141.608749,4138000
2015-03-31,161.080002,162.330002,160.399994,160.500000,139.719696,4255400
2015-04-01,160.229996,160.619995,158.389999,159.179993,138.570587,3687800
2015-04-02,159.520004,162.539993,158.889999,160.449997,139.676163,4671600
2015-04-06,159.690002,162.800003,158.699997,162.039993,141.060303,3465700
2015-04-07,161.669998,163.839996,161.619995,162.070007,141.086456,3148000
2015-04-08,161.720001,163.550003,161.009995,161.850006,140.894897,2524300
2015-04-09,161.699997,162.470001,160.720001,162.339996,141.321472,2263500
2015-04-10,162.339996,163.330002,161.250000,162.860001,141.774155,2515700
2015-04-13,162.369995,164.000000,162.360001,162.380005,141.356339,3868900
2015-04-14,162.419998,162.740005,160.789993,162.300003,141.286667,2716200
2015-04-15,162.630005,164.960007,162.500000,164.130005,142.879715,3498800
2015-04-16,163.309998,163.979996,162.539993,163.130005,142.009201,3136900
2015-04-17,161.750000,161.860001,160.029999,160.669998,139.867676,4314400
2015-04-20,162.100006,166.639999,161.899994,166.160004,144.646912,9323000
2015-04-21,166.070007,167.380005,164.050003,164.259995,142.992859,9683600
2015-04-22,164.389999,166.000000,162.889999,165.360001,143.950470,4024800
2015-04-23,165.229996,171.910004,165.139999,170.240005,148.198639,8235600
2015-04-24,170.229996,170.850006,168.740005,169.779999,147.798187,3888400
2015-04-27,170.889999,171.490005,170.300003,170.729996,148.625198,3168600
2015-04-28,170.830002,174.690002,170.020004,173.919998,151.402176,5816700
2015-04-29,173.399994,175.130005,172.800003,174.399994,151.819992,4518400
2015-04-30,173.770004,174.279999,170.300003,171.289993,149.112686,5062900
2015-05-01,173.199997,174.000000,172.419998,173.669998,151.184555,3312100
2015-05-04,174.470001,176.300003,173.699997,173.970001,151.445709,4028000
2015-05-05,173.509995,174.229996,171.960007,173.080002,150.670944,3593600
2015-05-06,172.899994,174.050003,168.860001,170.050003,149.153534,3612600
2015-05-07,169.630005,171.979996,169.039993,170.990005,151.133423,2472000
2015-05-08,172.940002,173.330002,172.240005,172.679993,152.627167,3092600
2015-05-11,172.649994,172.990005,170.860001,171.119995,151.248306,2661000
2015-05-12,170.550003,171.490005,168.839996,170.550003,150.744507,2962400
2015-05-13,171.240005,172.740005,170.750000,172.279999,152.273590,2457500
2015-05-14,173.500000,174.399994,173.220001,174.050003,153.838058,2439100
2015-05-15,173.910004,174.410004,172.600006,173.259995,153.139786,2916600
2015-05-18,173.440002,173.490005,172.300003,173.059998,152.963028,1923600
2015-05-19,172.970001,173.750000,171.929993,173.479996,153.334213,2523000
2015-05-20,173.330002,174.440002,172.460007,173.759995,153.581741,2300300
2015-05-21,173.320007,174.139999,173.039993,173.339996,153.210495,2295600
2015-05-22,173.039993,173.389999,172.190002,172.220001,152.220581,2849700
2015-05-26,172.110001,172.119995,169.130005,170.130005,150.373276,3854200
2015-05-27,171.160004,172.479996,170.490005,172.000000,152.026108,2764400
2015-05-28,171.449997,171.839996,170.660004,171.710007,151.769806,1731400
2015-05-29,171.350006,171.350006,169.649994,169.649994,149.949005,3996000
2015-06-01,170.210007,171.039993,169.029999,170.179993,150.417450,2985500
2015-06-02,169.660004,170.449997,168.429993,169.649994,149.949005,2571400
2015-06-03,170.500000,171.559998,169.630005,169.919998,150.187637,2131000
2015-06-04,169.529999,170.600006,167.929993,168.380005,148.826508,3079300
2015-06-05,168.250000,168.910004,167.199997,167.399994,147.960281,3100500
2015-06-08,167.169998,167.279999,165.020004,165.339996,146.139511,3757400
2015-06-09,165.339996,166.020004,163.369995,165.679993,146.440063,3395900
2015-06-10,166.490005,169.389999,166.059998,168.919998,149.303787,4680500
2015-06-11,169.259995,170.440002,168.539993,168.779999,149.180038,3464000
2015-06-12,168.229996,168.300003,166.690002,166.990005,147.597916,3065100
2015-06-15,166.990005,166.990005,164.250000,166.259995,146.952698,4245700
2015-06-16,166.330002,167.399994,165.910004,166.839996,147.465332,3249800
2015-06-17,167.000000,167.850006,166.100006,167.169998,147.757004,2863000
2015-06-18,167.050003,168.720001,167.050003,168.250000,148.711594,3330900
2015-06-19,167.619995,168.419998,166.770004,166.990005,147.597916,7074000
2015-06-22,167.649994,168.339996,167.199997,167.729996,148.251938,2335800
2015-06-23,168.380005,169.970001,167.570007,168.619995,149.038589,3701600
2015-06-24,168.710007,168.839996,166.830002,166.970001,147.580246,3548100
2015-06-25,167.800003,168.130005,166.080002,166.080002,146.793564,2408900
2015-06-26,166.229996,166.809998,165.229996,165.460007,146.245590,8946000
2015-06-29,163.919998,165.350006,162.889999,162.970001,144.044739,3314700
2015-06-30,163.990005,164.000000,162.119995,162.660004,143.770752,3597300
2015-07-01,163.970001,165.610001,163.600006,164.490005,145.388229,3214500
2015-07-02,165.050003,165.320007,164.419998,165.089996,145.918549,2852700
2015-07-06,163.830002,165.229996,163.520004,164.729996,145.600342,3079800
2015-07-07,164.940002,165.350006,162.229996,165.000000,145.838989,3549900
2015-07-08,164.000000,164.940002,162.679993,163.160004,144.212677,2776300
2015-07-09,165.339996,165.509995,163.699997,163.850006,144.822540,4199700
2015-07-10,165.660004,167.399994,165.520004,166.949997,147.562561,4538300
2015-07-13,167.929993,169.889999,167.520004,169.380005,149.710358,4229000
2015-07-14,169.429993,169.539993,168.240005,168.610001,149.029785,3025300
2015-07-15,168.479996,169.270004,168.000000,168.529999,148.959091,1998000
2015-07-16,169.470001,171.089996,169.160004,171.000000,151.142242,3529900
2015-07-17,170.330002,172.520004,170.100006,172.509995,152.476898,4356400
2015-07-20,172.789993,173.779999,172.139999,173.220001,153.104446,7377800
2015-07-21,164.339996,166.350006,162.020004,163.070007,144.133179,13752300
2015-07-22,162.729996,163.070007,159.699997,160.350006,141.729034,7181800
2015-07-23,160.270004,162.750000,159.830002,161.729996,142.948776,5034200
2015-07-24,161.289993,161.929993,159.410004,159.750000,141.198654,3778200
2015-07-27,159.000000,160.179993,158.600006,159.070007,140.597656,3706200
2015-07-28,159.910004,160.190002,158.500000,160.050003,141.463821,2721000
2015-07-29,160.000000,161.500000,159.389999,161.089996,142.383041,3378400
2015-07-30,160.500000,161.399994,159.750000,160.960007,142.268158,1994700
2015-07-31,161.399994,162.059998,160.630005,161.990005,143.178543,3580200
2015-08-03,161.699997,161.850006,157.899994,158.710007,140.279434,4615700
2015-08-04,158.399994,158.820007,156.869995,157.600006,139.298340,5260600
2015-08-05,159.100006,159.539993,157.479996,157.899994,139.563492,3472800
2015-08-06,157.130005,157.539993,156.179993,156.320007,139.313965,3004800
2015-08-07,155.889999,156.250000,154.339996,155.119995,138.244522,3794900
2015-08-10,156.770004,157.470001,156.119995,156.750000,139.697205,4613400
2015-08-11,155.960007,155.990005,154.860001,155.509995,138.592072,3143300
2015-08-12,154.259995,156.520004,153.949997,156.160004,139.171371,3560300
2015-08-13,156.059998,156.089996,154.320007,155.070007,138.199966,2533400
2015-08-14,155.000000,156.210007,154.580002,155.750000,138.806000,3220300
2015-08-17,155.199997,156.690002,154.699997,156.309998,139.305084,2249600
2015-08-18,155.509995,156.520004,155.250000,156.009995,139.037689,2018300
2015-08-19,155.149994,155.669998,153.410004,153.940002,137.192886,4206400
2015-08-20,152.740005,153.910004,152.500000,152.660004,136.052170,4011500
2015-08-21,151.500000,153.190002,148.699997,148.850006,132.656616,7362100
2015-08-24,143.470001,147.759995,143.000000,143.470001,127.861931,10189700
2015-08-25,146.940002,147.110001,140.619995,140.960007,125.624985,7073200
2015-08-26,144.089996,146.979996,142.139999,146.699997,130.740509,6221800
2015-08-27,148.500000,148.970001,145.660004,148.539993,132.380356,4976600
2015-08-28,147.750000,148.199997,147.179993,147.979996,131.881287,4076300
2015-08-31,147.380005,148.399994,146.259995,147.889999,131.801056,4062600
2015-09-01,144.910004,144.979996,141.850006,142.679993,127.157860,5272000
2015-09-02,144.740005,145.080002,143.179993,145.050003,129.270035,4252000
2015-09-03,146.050003,148.029999,145.770004,146.779999,130.811813,3603500
2015-09-04,144.570007,145.399994,143.320007,143.699997,128.066879,4201100
2015-09-08,145.860001,147.339996,145.660004,147.229996,131.212875,3933300
2015-09-09,148.740005,149.039993,144.850006,145.050003,129.270035,3380000
2015-09-10,145.850006,147.160004,144.509995,146.199997,130.294922,3461700
2015-09-11,145.910004,147.500000,145.669998,147.369995,131.337631,3115100
2015-09-14,147.369995,147.369995,145.410004,145.649994,129.804749,3226700
2015-09-15,146.600006,147.929993,145.759995,147.529999,131.480240,2709500
2015-09-16,147.839996,148.889999,147.539993,148.410004,132.264511,2799200
2015-09-17,148.100006,149.679993,147.300003,148.139999,132.023880,4003000
2015-09-18,146.050003,146.389999,143.979996,144.509995,128.788773,7776500
2015-09-21,145.389999,146.979996,144.919998,146.479996,130.544449,3825000
2015-09-22,144.619995,145.059998,143.770004,144.429993,128.717468,3564100
2015-09-23,144.210007,144.570007,142.750000,143.660004,128.031235,2674200
2015-09-24,142.600006,145.070007,141.949997,144.410004,128.699646,3280300
2015-09-25,145.550003,146.270004,144.529999,145.419998,129.599777,3474400
2015-09-28,144.419998,145.380005,142.470001,142.520004,127.015289,4317300
2015-09-29,141.990005,142.660004,141.149994,142.470001,126.970734,4763500
2015-09-30,143.690002,145.710007,143.660004,144.970001,129.198746,3923900
2015-10-01,145.309998,145.669998,141.589996,143.589996,127.968864,3880900
2015-10-02,141.050003,144.589996,140.559998,144.580002,128.851181,3054400
2015-10-05,145.820007,149.889999,145.820007,149.039993,132.825943,5131800
2015-10-06,149.059998,150.149994,148.490005,148.779999,132.594254,3018100
2015-10-07,150.039993,150.729996,148.860001,150.089996,133.761734,2980800
2015-10-08,149.690002,153.020004,149.289993,152.279999,135.713501,4794400
2015-10-09,152.460007,153.149994,151.270004,152.389999,135.811523,3531100
2015-10-12,152.399994,152.580002,150.850006,151.139999,134.697495,3227600
2015-10-13,150.779999,150.779999,149.179993,149.619995,133.342896,3915700
2015-10-14,149.600006,150.649994,149.020004,150.009995,133.690430,3353000
2015-10-15,150.910004,151.240005,148.580002,150.089996,133.761734,3476200
2015-10-16,150.449997,151.199997,149.259995,150.389999,134.029099,3483700
2015-10-19,149.850006,149.970001,148.380005,149.220001,132.986389,7954700
